Delivery Date,Delivery Hour,Delivery Interval,Settlement Point,Settlement Point Price
01/14/2022,1,4,HB_NORTH,26.42
01/14/2022,1,1,HB_SOUTH,27.07
01/14/2022,1,2,HB_SOUTH,27.19
01/14/2022,1,3,HB_SOUTH,27.67
01/14/2022,1,4,HB_SOUTH,26.42
01/14/2022,1,1,HB_WEST,27.07
01/14/2022,1,2,HB_WEST,27.19
01/14/2022,1,3,HB_WEST,27.67
01/14/2022,1,4,HB_WEST,26.42
01/14/2022,2,1,HB_HOUSTON,25.56
01/14/2022,2,2,HB_HOUSTON,24.08
01/14/2022,2,3,HB_HOUSTON,23.06
01/14/2022,2,4,HB_HOUSTON,22.98
01/14/2022,2,1,HB_NORTH,25.56
01/14/2022,2,2,HB_NORTH,24.08
01/14/2022,2,3,HB_NORTH,23.06
01/14/2022,2,4,HB_NORTH,22.98
01/14/2022,2,1,HB_SOUTH,25.56
01/14/2022,2,2,HB_SOUTH,24.08
01/14/2022,2,3,HB_SOUTH,23.06
01/14/2022,2,4,HB_SOUTH,22.98
01/14/2022,2,1,HB_WEST,25.56
01/14/2022,2,2,HB_WEST,24.08
01/14/2022,2,3,HB_WEST,23.06
01/14/2022,2,4,HB_WEST,22.98
01/14/2022,3,1,HB_HOUSTON,23.05
01/14/2022,3,2,HB_HOUSTON,23.18
01/14/2022,3,3,HB_HOUSTON,23.53
01/14/2022,3,4,HB_HOUSTON,23.55
01/14/2022,3,1,HB_NORTH,23.05
01/14/2022,3,2,HB_NORTH,23.18
01/14/2022,3,3,HB_NORTH,23.53
01/14/2022,3,4,HB_NORTH,23.55
01/14/2022,3,1,HB_SOUTH,23.05
01/14/2022,3,2,HB_SOUTH,23.18
01/14/2022,3,3,HB_SOUTH,23.53
01/14/2022,3,4,HB_SOUTH,23.55
01/14/2022,3,1,HB_WEST,23.05
01/14/2022,3,2,HB_WEST,23.18
01/14/2022,3,3,HB_WEST,23.53
01/14/2022,3,4,HB_WEST,23.55
01/14/2022,4,1,HB_HOUSTON,25.22
01/14/2022,4,2,HB_HOUSTON,25.21
01/14/2022,4,3,HB_HOUSTON,24.2
01/14/2022,4,4,HB_HOUSTON,24.81
01/14/2022,4,1,HB_NORTH,25.22
01/14/2022,4,2,HB_NORTH,25.21
01/14/2022,4,3,HB_NORTH,24.2
01/14/2022,4,4,HB_NORTH,24.81
01/14/2022,4,1,HB_SOUTH,25.22
01/14/2022,4,2,HB_SOUTH,25.21
01/14/2022,4,3,HB_SOUTH,24.2
01/14/2022,4,4,HB_SOUTH,24.81
01/14/2022,4,1,HB_WEST,25.22
01/14/2022,4,2,HB_WEST,25.21
01/14/2022,4,3,HB_WEST,24.2
01/14/2022,4,4,HB_WEST,24.81
01/14/2022,5,1,HB_HOUSTON,24.83
01/14/2022,5,2,HB_HOUSTON,25
01/14/2022,5,3,HB_HOUSTON,24.33
01/14/2022,5,4,HB_HOUSTON,23.47
01/14/2022,5,1,HB_NORTH,24.83
01/14/2022,5,2,HB_NORTH,25
01/14/2022,5,3,HB_NORTH,24.33
01/14/2022,5,4,HB_NORTH,23.47
01/14/2022,5,1,HB_SOUTH,24.83
01/14/2022,5,2,HB_SOUTH,25
01/14/2022,5,3,HB_SOUTH,24.33
01/14/2022,5,4,HB_SOUTH,23.47
01/14/2022,5,1,HB_WEST,24.83
01/14/2022,5,2,HB_WEST,25
01/14/2022,5,3,HB_WEST,24.33
01/14/2022,5,4,HB_WEST,23.47
01/14/2022,6,1,HB_HOUSTON,23.48
01/14/2022,6,2,HB_HOUSTON,23.8
01/14/2022,6,3,HB_HOUSTON,25.11
01/14/2022,6,4,HB_HOUSTON,27.87
01/14/2022,6,1,HB_NORTH,23.48
01/14/2022,6,2,HB_NORTH,23.8
01/14/2022,6,3,HB_NORTH,25.11
01/14/2022,6,4,HB_NORTH,27.87
01/14/2022,6,1,HB_SOUTH,23.48
01/14/2022,6,2,HB_SOUTH,23.8
01/14/2022,6,3,HB_SOUTH,25.11
01/14/2022,6,4,HB_SOUTH,27.87
01/14/2022,6,1,HB_WEST,23.48
01/14/2022,6,2,HB_WEST,23.8
01/14/2022,6,3,HB_WEST,25.11
01/14/2022,6,4,HB_WEST,27.87
01/14/2022,7,1,HB_HOUSTON,28.63
01/14/2022,7,2,HB_HOUSTON,29.7
01/14/2022,7,3,HB_HOUSTON,29.99
01/14/2022,7,4,HB_HOUSTON,31.45
01/14/2022,7,1,HB_NORTH,28.63
01/14/2022,7,2,HB_NORTH,29.7
01/14/2022,7,3,HB_NORTH,29.99
01/14/2022,7,4,HB_NORTH,31.45
01/14/2022,7,1,HB_SOUTH,28.63
01/14/2022,7,2,HB_SOUTH,29.7
01/14/2022,7,3,HB_SOUTH,29.99
01/14/2022,7,4,HB_SOUTH,31.45
01/14/2022,7,1,HB_WEST,28.63
01/14/2022,7,2,HB_WEST,29.7
01/14/2022,7,3,HB_WEST,29.99
01/14/2022,7,4,HB_WEST,31.45
01/14/2022,8,1,HB_HOUSTON,31.4
01/14/2022,8,2,HB_HOUSTON,30.57
01/14/2022,8,3,HB_HOUSTON,30.11
01/14/2022,8,4,HB_HOUSTON,29.9
01/14/2022,8,1,HB_NORTH,31.4
01/14/2022,8,2,HB_NORTH,30.57
01/14/2022,8,3,HB_NORTH,30.11
01/14/2022,8,4,HB_NORTH,29.9
01/14/2022,8,1,HB_SOUTH,31.4
01/14/2022,8,2,HB_SOUTH,30.57
01/14/2022,8,3,HB_SOUTH,30.11
01/14/2022,8,4,HB_SOUTH,29.9
01/14/2022,8,1,HB_WEST,31.4
01/14/2022,8,2,HB_WEST,30.57
01/14/2022,8,3,HB_WEST,30.11
01/14/2022,8,4,HB_WEST,29.9
01/14/2022,9,1,HB_HOUSTON,29.78
01/14/2022,9,2,HB_HOUSTON,29.76
01/14/2022,9,3,HB_HOUSTON,29.35
01/14/2022,9,4,HB_HOUSTON,29.38
01/14/2022,9,1,HB_NORTH,24.48
01/14/2022,9,2,HB_NORTH,21.31
01/14/2022,9,3,HB_NORTH,19.91
01/14/2022,9,4,HB_NORTH,20.19
01/14/2022,9,1,HB_SOUTH,29.97
01/14/2022,9,2,HB_SOUTH,30.07
01/14/2022,9,3,HB_SOUTH,29.67
01/14/2022,9,4,HB_SOUTH,29.64
01/14/2022,9,1,HB_WEST,17.23
01/14/2022,9,2,HB_WEST,9.74
01/14/2022,9,3,HB_WEST,5.69
01/14/2022,9,4,HB_WEST,2.39
01/14/2022,10,1,HB_HOUSTON,29.39
01/14/2022,10,2,HB_HOUSTON,29.71
01/14/2022,10,3,HB_HOUSTON,29.9
01/14/2022,10,4,HB_HOUSTON,27.67
01/14/2022,10,1,HB_NORTH,19.53
01/14/2022,10,2,HB_NORTH,19.34
01/14/2022,10,3,HB_NORTH,21.62
01/14/2022,10,4,HB_NORTH,21.39
01/14/2022,10,1,HB_SOUTH,29.68
01/14/2022,10,2,HB_SOUTH,30.02
01/14/2022,10,3,HB_SOUTH,30.17
01/14/2022,10,4,HB_SOUTH,27.9
01/14/2022,10,1,HB_WEST,3.1
01/14/2022,10,2,HB_WEST,5.44
01/14/2022,10,3,HB_WEST,11.73
01/14/2022,10,4,HB_WEST,12.79
01/14/2022,11,1,HB_HOUSTON,27.36
01/14/2022,11,2,HB_HOUSTON,25.83
01/14/2022,11,3,HB_HOUSTON,23.91
01/14/2022,11,4,HB_HOUSTON,25.55
01/14/2022,11,1,HB_NORTH,21.07
01/14/2022,11,2,HB_NORTH,23.87
01/14/2022,11,3,HB_NORTH,19.62
01/14/2022,11,4,HB_NORTH,21.43
01/14/2022,11,1,HB_SOUTH,27.59
01/14/2022,11,2,HB_SOUTH,25.9
01/14/2022,11,3,HB_SOUTH,24.06
01/14/2022,11,4,HB_SOUTH,25.7
01/14/2022,11,1,HB_WEST,12.46
01/14/2022,11,2,HB_WEST,21.25
01/14/2022,11,3,HB_WEST,13.78
01/14/2022,11,4,HB_WEST,15.83
01/14/2022,12,1,HB_HOUSTON,24.38
01/14/2022,12,2,HB_HOUSTON,22.91
01/14/2022,12,3,HB_HOUSTON,22.82
01/14/2022,12,4,HB_HOUSTON,22.66
01/14/2022,12,1,HB_NORTH,24.34
01/14/2022,12,2,HB_NORTH,19.07
01/14/2022,12,3,HB_NORTH,16.88
01/14/2022,12,4,HB_NORTH,17.25
01/14/2022,12,1,HB_SOUTH,24.38
01/14/2022,12,2,HB_SOUTH,23.05
01/14/2022,12,3,HB_SOUTH,23.04
01/14/2022,12,4,HB_SOUTH,22.75
01/14/2022,12,1,HB_WEST,24.32
01/14/2022,12,2,HB_WEST,13.85
01/14/2022,12,3,HB_WEST,8.77
01/14/2022,12,4,HB_WEST,2.48
01/14/2022,13,1,HB_HOUSTON,22.72
01/14/2022,13,2,HB_HOUSTON,22.69
01/14/2022,13,3,HB_HOUSTON,22.97
01/14/2022,13,4,HB_HOUSTON,23.01
01/14/2022,13,1,HB_NORTH,21.01
01/14/2022,13,2,HB_NORTH,21.99
01/14/2022,13,3,HB_NORTH,21.89
01/14/2022,13,4,HB_NORTH,19.26
01/14/2022,13,1,HB_SOUTH,22.52
01/14/2022,13,2,HB_SOUTH,22.43
01/14/2022,13,3,HB_SOUTH,22.14
01/14/2022,13,4,HB_SOUTH,22.21
01/14/2022,13,1,HB_WEST,0
01/14/2022,13,2,HB_WEST,-0.26
01/14/2022,13,3,HB_WEST,0.12
01/14/2022,13,4,HB_WEST,0.72
01/14/2022,14,1,HB_HOUSTON,22.67
01/14/2022,14,2,HB_HOUSTON,22.56
01/14/2022,14,3,HB_HOUSTON,23.45
01/14/2022,14,4,HB_HOUSTON,23.26
01/14/2022,14,1,HB_NORTH,17.64
01/14/2022,14,2,HB_NORTH,15.03
01/14/2022,14,3,HB_NORTH,13.77
01/14/2022,14,4,HB_NORTH,13.75
01/14/2022,14,1,HB_SOUTH,22.71
01/14/2022,14,2,HB_SOUTH,22.77
01/14/2022,14,3,HB_SOUTH,23.13
01/14/2022,14,4,HB_SOUTH,23.18
01/14/2022,14,1,HB_WEST,0.34
01/14/2022,14,2,HB_WEST,0.84
01/14/2022,14,3,HB_WEST,1.1
01/14/2022,14,4,HB_WEST,1.11
01/14/2022,15,1,HB_HOUSTON,22.65
01/14/2022,15,2,HB_HOUSTON,22.57
01/14/2022,15,3,HB_HOUSTON,24.13
01/14/2022,15,4,HB_HOUSTON,24.02
01/14/2022,15,1,HB_NORTH,13.54
01/14/2022,15,2,HB_NORTH,13.5
01/14/2022,15,3,HB_NORTH,16
01/14/2022,15,4,HB_NORTH,18.41
01/14/2022,15,1,HB_SOUTH,22.97
01/14/2022,15,2,HB_SOUTH,22.9
01/14/2022,15,3,HB_SOUTH,22.6
01/14/2022,15,4,HB_SOUTH,22.1
01/14/2022,15,1,HB_WEST,1.1
01/14/2022,15,2,HB_WEST,1.1
01/14/2022,15,3,HB_WEST,2.76
01/14/2022,15,4,HB_WEST,6.59
01/14/2022,16,1,HB_HOUSTON,25.4
01/14/2022,16,2,HB_HOUSTON,24.64
01/14/2022,16,3,HB_HOUSTON,23.1
01/14/2022,16,4,HB_HOUSTON,23.79
01/14/2022,16,1,HB_NORTH,22.25
01/14/2022,16,2,HB_NORTH,24.29
01/14/2022,16,3,HB_NORTH,23.39
01/14/2022,16,4,HB_NORTH,23.9
01/14/2022,16,1,HB_SOUTH,22.48
01/14/2022,16,2,HB_SOUTH,21.75
01/14/2022,16,3,HB_SOUTH,21.06
01/14/2022,16,4,HB_SOUTH,22.26
01/14/2022,16,1,HB_WEST,13.57
01/14/2022,16,2,HB_WEST,18.65
01/14/2022,16,3,HB_WEST,18
01/14/2022,16,4,HB_WEST,22.52
01/14/2022,17,1,HB_HOUSTON,22.54
01/14/2022,17,2,HB_HOUSTON,22.92
01/14/2022,17,3,HB_HOUSTON,22.54
01/14/2022,17,4,HB_HOUSTON,24.21
01/14/2022,17,1,HB_NORTH,22.53
01/14/2022,17,2,HB_NORTH,22.54
01/14/2022,17,3,HB_NORTH,22.53
01/14/2022,17,4,HB_NORTH,23.55
01/14/2022,17,1,HB_SOUTH,21.96
01/14/2022,17,2,HB_SOUTH,22.36
01/14/2022,17,3,HB_SOUTH,22.53
01/14/2022,17,4,HB_SOUTH,23.23
01/14/2022,17,1,HB_WEST,22.07
01/14/2022,17,2,HB_WEST,22.51
01/14/2022,17,3,HB_WEST,22.53
01/14/2022,17,4,HB_WEST,23.49
01/14/2022,18,1,HB_HOUSTON,26.26
01/14/2022,18,2,HB_HOUSTON,27.02
01/14/2022,18,3,HB_HOUSTON,27.85
01/14/2022,18,4,HB_HOUSTON,28.02
01/14/2022,18,1,HB_NORTH,24.62
01/14/2022,18,2,HB_NORTH,25.46
01/14/2022,18,3,HB_NORTH,27.84
01/14/2022,18,4,HB_NORTH,28.02
01/14/2022,18,1,HB_SOUTH,23.91
01/14/2022,18,2,HB_SOUTH,22.11
01/14/2022,18,3,HB_SOUTH,27.79
01/14/2022,18,4,HB_SOUTH,28.02
01/14/2022,18,1,HB_WEST,24.5
01/14/2022,18,2,HB_WEST,25.35
01/14/2022,18,3,HB_WEST,27.84
01/14/2022,18,4,HB_WEST,28.02
01/14/2022,19,1,HB_HOUSTON,26.35
01/14/2022,19,2,HB_HOUSTON,23.95
01/14/2022,19,3,HB_HOUSTON,22.65
01/14/2022,19,4,HB_HOUSTON,21.8
01/14/2022,19,1,HB_NORTH,26.35
01/14/2022,19,2,HB_NORTH,23.95
01/14/2022,19,3,HB_NORTH,22.65
01/14/2022,19,4,HB_NORTH,21.8
01/14/2022,19,1,HB_SOUTH,26.35
01/14/2022,19,2,HB_SOUTH,23.95
01/14/2022,19,3,HB_SOUTH,22.65
01/14/2022,19,4,HB_SOUTH,21.8
01/14/2022,19,1,HB_WEST,26.35
01/14/2022,19,2,HB_WEST,23.95
01/14/2022,19,3,HB_WEST,22.65
01/14/2022,19,4,HB_WEST,21.8
01/14/2022,20,1,HB_HOUSTON,22.08
01/14/2022,20,2,HB_HOUSTON,21.19
01/14/2022,20,3,HB_HOUSTON,8.8
01/14/2022,20,4,HB_HOUSTON,16.62
01/14/2022,20,1,HB_NORTH,22.07
01/14/2022,20,2,HB_NORTH,20.93
01/14/2022,20,3,HB_NORTH,3.83
01/14/2022,20,4,HB_NORTH,10.21
01/14/2022,20,1,HB_SOUTH,22.06
01/14/2022,20,2,HB_SOUTH,20.82
01/14/2022,20,3,HB_SOUTH,3.06
01/14/2022,20,4,HB_SOUTH,14.52
01/14/2022,20,1,HB_WEST,22.07
01/14/2022,20,2,HB_WEST,20.91
01/14/2022,20,3,HB_WEST,2.28
01/14/2022,20,4,HB_WEST,3.49
01/14/2022,21,1,HB_HOUSTON,29.8
01/14/2022,21,2,HB_HOUSTON,25.68
01/14/2022,21,3,HB_HOUSTON,25.55
01/14/2022,21,4,HB_HOUSTON,24.99
01/14/2022,21,1,HB_NORTH,18.15
01/14/2022,21,2,HB_NORTH,16.2
01/14/2022,21,3,HB_NORTH,15.21
01/14/2022,21,4,HB_NORTH,15.62
01/14/2022,21,1,HB_SOUTH,22.56
01/14/2022,21,2,HB_SOUTH,21.21
01/14/2022,21,3,HB_SOUTH,21.19
01/14/2022,21,4,HB_SOUTH,21.41
01/14/2022,21,1,HB_WEST,8.96
01/14/2022,21,2,HB_WEST,7.46
01/14/2022,21,3,HB_WEST,5.09
01/14/2022,21,4,HB_WEST,6.12
01/14/2022,22,1,HB_HOUSTON,21.29
01/14/2022,22,2,HB_HOUSTON,21.23
01/14/2022,22,3,HB_HOUSTON,17.93
01/14/2022,22,4,HB_HOUSTON,17.53
01/14/2022,22,1,HB_NORTH,15.08
01/14/2022,22,2,HB_NORTH,15.14
01/14/2022,22,3,HB_NORTH,11.73
01/14/2022,22,4,HB_NORTH,11.3
01/14/2022,22,1,HB_SOUTH,21.32
01/14/2022,22,2,HB_SOUTH,21.44
01/14/2022,22,3,HB_SOUTH,17.32
01/14/2022,22,4,HB_SOUTH,16.81
01/14/2022,22,1,HB_WEST,6.62
01/14/2022,22,2,HB_WEST,6.67
01/14/2022,22,3,HB_WEST,3.85
01/14/2022,22,4,HB_WEST,3.49
01/14/2022,23,1,HB_HOUSTON,17.59
01/14/2022,23,2,HB_HOUSTON,15.33
01/14/2022,23,3,HB_HOUSTON,15.96
01/14/2022,23,4,HB_HOUSTON,14.16
01/14/2022,23,1,HB_NORTH,12.54
01/14/2022,23,2,HB_NORTH,11.83
01/14/2022,23,3,HB_NORTH,14.83
01/14/2022,23,4,HB_NORTH,12.91
01/14/2022,23,1,HB_SOUTH,14.84
01/14/2022,23,2,HB_SOUTH,11.14
01/14/2022,23,3,HB_SOUTH,10.59
01/14/2022,23,4,HB_SOUTH,8.12
01/14/2022,23,1,HB_WEST,1.23
01/14/2022,23,2,HB_WEST,-0.16
01/14/2022,23,3,HB_WEST,-2.42
01/14/2022,23,4,HB_WEST,-3.13
01/14/2022,24,1,HB_HOUSTON,17.03
01/14/2022,24,2,HB_HOUSTON,16.33
01/14/2022,24,3,HB_HOUSTON,4.02
01/14/2022,24,4,HB_HOUSTON,-1.48
01/14/2022,24,1,HB_NORTH,15.86
01/14/2022,24,2,HB_NORTH,16.03
01/14/2022,24,3,HB_NORTH,4.67
01/14/2022,24,4,HB_NORTH,-1.38
01/14/2022,24,1,HB_SOUTH,12.15
01/14/2022,24,2,HB_SOUTH,13.46
01/14/2022,24,3,HB_SOUTH,2.71
01/14/2022,24,4,HB_SOUTH,-1.68
01/14/2022,24,1,HB_WEST,-2.35
01/14/2022,24,2,HB_WEST,-1.96
01/14/2022,24,3,HB_WEST,-2.37
01/14/2022,24,4,HB_WEST,-2.42
01/15/2022,1,1,HB_HOUSTON,-4.36
01/15/2022,1,2,HB_HOUSTON,-4.38
01/15/2022,1,3,HB_HOUSTON,-4.36
01/15/2022,1,4,HB_HOUSTON,-4.24
01/15/2022,1,1,HB_NORTH,-4.36
01/15/2022,1,2,HB_NORTH,-4.38
01/15/2022,1,3,HB_NORTH,-4.36
01/15/2022,1,4,HB_NORTH,-4.24
01/15/2022,1,1,HB_SOUTH,-4.36
01/15/2022,1,2,HB_SOUTH,-5
01/15/2022,1,3,HB_SOUTH,-6.32
01/15/2022,1,4,HB_SOUTH,-5.69
01/15/2022,1,1,HB_WEST,-4.36
01/15/2022,1,2,HB_WEST,-4.38
01/15/2022,1,3,HB_WEST,-4.36
01/15/2022,1,4,HB_WEST,-4.24
01/15/2022,2,1,HB_HOUSTON,-2.38
01/15/2022,2,2,HB_HOUSTON,-2.47
01/15/2022,2,3,HB_HOUSTON,-1.52
01/15/2022,2,4,HB_HOUSTON,-1.06
01/15/2022,2,1,HB_NORTH,-2.38
01/15/2022,2,2,HB_NORTH,-2.47
01/15/2022,2,3,HB_NORTH,-1.52
01/15/2022,2,4,HB_NORTH,-1.06
01/15/2022,2,1,HB_SOUTH,-3.02
01/15/2022,2,2,HB_SOUTH,-4.87
01/15/2022,2,3,HB_SOUTH,-4.22
01/15/2022,2,4,HB_SOUTH,-3.99
01/15/2022,2,1,HB_WEST,-2.38
01/15/2022,2,2,HB_WEST,-2.47
01/15/2022,2,3,HB_WEST,-1.52
01/15/2022,2,4,HB_WEST,-1.06
01/15/2022,3,1,HB_HOUSTON,-1.12
01/15/2022,3,2,HB_HOUSTON,0.81
01/15/2022,3,3,HB_HOUSTON,13.12
01/15/2022,3,4,HB_HOUSTON,10.22
01/15/2022,3,1,HB_NORTH,-1.23
01/15/2022,3,2,HB_NORTH,0.1
01/15/2022,3,3,HB_NORTH,7.84
01/15/2022,3,4,HB_NORTH,5.68
01/15/2022,3,1,HB_SOUTH,-4.04
01/15/2022,3,2,HB_SOUTH,-2.28
01/15/2022,3,3,HB_SOUTH,9.15
01/15/2022,3,4,HB_SOUTH,6.35
01/15/2022,3,1,HB_WEST,-1.4
01/15/2022,3,2,HB_WEST,-0.89
01/15/2022,3,3,HB_WEST,0.53
01/15/2022,3,4,HB_WEST,-0.62
01/15/2022,4,1,HB_HOUSTON,14.61
01/15/2022,4,2,HB_HOUSTON,16.28
01/15/2022,4,3,HB_HOUSTON,0.6
01/15/2022,4,4,HB_HOUSTON,4.18
01/15/2022,4,1,HB_NORTH,9.59
01/15/2022,4,2,HB_NORTH,10.62
01/15/2022,4,3,HB_NORTH,0.27
01/15/2022,4,4,HB_NORTH,2.43
01/15/2022,4,1,HB_SOUTH,10.29
01/15/2022,4,2,HB_SOUTH,12.04
01/15/2022,4,3,HB_SOUTH,-2.48
01/15/2022,4,4,HB_SOUTH,0.79
01/15/2022,4,1,HB_WEST,1.36
01/15/2022,4,2,HB_WEST,2.24
01/15/2022,4,3,HB_WEST,-0.18
01/15/2022,4,4,HB_WEST,0.01
01/15/2022,5,1,HB_HOUSTON,1.59
01/15/2022,5,2,HB_HOUSTON,15.62
01/15/2022,5,3,HB_HOUSTON,9.55
01/15/2022,5,4,HB_HOUSTON,14.81
01/15/2022,5,1,HB_NORTH,0.64
01/15/2022,5,2,HB_NORTH,13.2
01/15/2022,5,3,HB_NORTH,9.18
01/15/2022,5,4,HB_NORTH,17.46
01/15/2022,5,1,HB_SOUTH,-1.44
01/15/2022,5,2,HB_SOUTH,10.15
01/15/2022,5,3,HB_SOUTH,5.5
01/15/2022,5,4,HB_SOUTH,10.24
01/15/2022,5,1,HB_WEST,-0.68
01/15/2022,5,2,HB_WEST,0.18
01/15/2022,5,3,HB_WEST,-0.57
01/15/2022,5,4,HB_WEST,-2.24
01/15/2022,6,1,HB_HOUSTON,21.84
01/15/2022,6,2,HB_HOUSTON,22.4
01/15/2022,6,3,HB_HOUSTON,23.77
01/15/2022,6,4,HB_HOUSTON,25.06
01/15/2022,6,1,HB_NORTH,25.67
01/15/2022,6,2,HB_NORTH,25.86
01/15/2022,6,3,HB_NORTH,25.67
01/15/2022,6,4,HB_NORTH,27.76
01/15/2022,6,1,HB_SOUTH,16.47
01/15/2022,6,2,HB_SOUTH,16.91
01/15/2022,6,3,HB_SOUTH,20.11
01/15/2022,6,4,HB_SOUTH,21.6
01/15/2022,6,1,HB_WEST,-1.66
01/15/2022,6,2,HB_WEST,-2.92
01/15/2022,6,3,HB_WEST,-3.66
01/15/2022,6,4,HB_WEST,-2.73
01/15/2022,7,1,HB_HOUSTON,29.9
01/15/2022,7,2,HB_HOUSTON,27.57
01/15/2022,7,3,HB_HOUSTON,28.62
01/15/2022,7,4,HB_HOUSTON,29.78
01/15/2022,7,1,HB_NORTH,32.86
01/15/2022,7,2,HB_NORTH,30.95
01/15/2022,7,3,HB_NORTH,32.11
01/15/2022,7,4,HB_NORTH,32.86
01/15/2022,7,1,HB_SOUTH,24.71
01/15/2022,7,2,HB_SOUTH,22.04
01/15/2022,7,3,HB_SOUTH,23.84
01/15/2022,7,4,HB_SOUTH,25.37
01/15/2022,7,1,HB_WEST,-1.25
01/15/2022,7,2,HB_WEST,-0.63
01/15/2022,7,3,HB_WEST,-1.01
01/15/2022,7,4,HB_WEST,-1.49
01/15/2022,8,1,HB_HOUSTON,30.32
01/15/2022,8,2,HB_HOUSTON,30.56
01/15/2022,8,3,HB_HOUSTON,46.55
01/15/2022,8,4,HB_HOUSTON,29.7
01/15/2022,8,1,HB_NORTH,33.28
01/15/2022,8,2,HB_NORTH,32.99
01/15/2022,8,3,HB_NORTH,51.41
01/15/2022,8,4,HB_NORTH,33.22
01/15/2022,8,1,HB_SOUTH,25.97
01/15/2022,8,2,HB_SOUTH,25.19
01/15/2022,8,3,HB_SOUTH,38.26
01/15/2022,8,4,HB_SOUTH,23.7
01/15/2022,8,1,HB_WEST,-2.02
01/15/2022,8,2,HB_WEST,-1.48
01/15/2022,8,3,HB_WEST,-0.72
01/15/2022,8,4,HB_WEST,-0.42
01/15/2022,9,1,HB_HOUSTON,30.59
01/15/2022,9,2,HB_HOUSTON,31.84
01/15/2022,9,3,HB_HOUSTON,34.79
01/15/2022,9,4,HB_HOUSTON,39.26
01/15/2022,9,1,HB_NORTH,34.09
01/15/2022,9,2,HB_NORTH,35.51
01/15/2022,9,3,HB_NORTH,39.66
01/15/2022,9,4,HB_NORTH,44.6
01/15/2022,9,1,HB_SOUTH,24.7
01/15/2022,9,2,HB_SOUTH,26.53
01/15/2022,9,3,HB_SOUTH,26.44
01/15/2022,9,4,HB_SOUTH,29.25
01/15/2022,9,1,HB_WEST,-0.43
01/15/2022,9,2,HB_WEST,-1.21
01/15/2022,9,3,HB_WEST,-3.47
01/15/2022,9,4,HB_WEST,-3.97
01/15/2022,10,1,HB_HOUSTON,39.89
01/15/2022,10,2,HB_HOUSTON,33.69
01/15/2022,10,3,HB_HOUSTON,30.89
01/15/2022,10,4,HB_HOUSTON,30.21
01/15/2022,10,1,HB_NORTH,46.48
01/15/2022,10,2,HB_NORTH,38.64
01/15/2022,10,3,HB_NORTH,35.53
01/15/2022,10,4,HB_NORTH,32.75
01/15/2022,10,1,HB_SOUTH,26.69
01/15/2022,10,2,HB_SOUTH,24.62
01/15/2022,10,3,HB_SOUTH,22.25
01/15/2022,10,4,HB_SOUTH,24.72
01/15/2022,10,1,HB_WEST,-3.99
01/15/2022,10,2,HB_WEST,-4.1
01/15/2022,10,3,HB_WEST,-5.37
01/15/2022,10,4,HB_WEST,-6.03
01/15/2022,11,1,HB_HOUSTON,30.35
01/15/2022,11,2,HB_HOUSTON,30.43
01/15/2022,11,3,HB_HOUSTON,30.7
01/15/2022,11,4,HB_HOUSTON,30.51
01/15/2022,11,1,HB_NORTH,33.01
01/15/2022,11,2,HB_NORTH,32.89
01/15/2022,11,3,HB_NORTH,33.07
01/15/2022,11,4,HB_NORTH,33
01/15/2022,11,1,HB_SOUTH,25.25
01/15/2022,11,2,HB_SOUTH,25.67
01/15/2022,11,3,HB_SOUTH,26.1
01/15/2022,11,4,HB_SOUTH,25.93
01/15/2022,11,1,HB_WEST,-6.04
01/15/2022,11,2,HB_WEST,-5.81
01/15/2022,11,3,HB_WEST,-5.71
01/15/2022,11,4,HB_WEST,-5.88
01/15/2022,12,1,HB_HOUSTON,30.5
01/15/2022,12,2,HB_HOUSTON,30.65
01/15/2022,12,3,HB_HOUSTON,30.39
01/15/2022,12,4,HB_HOUSTON,30.06
01/15/2022,12,1,HB_NORTH,33.01
01/15/2022,12,2,HB_NORTH,33.03
01/15/2022,12,3,HB_NORTH,32.86
01/15/2022,12,4,HB_NORTH,32.52
01/15/2022,12,1,HB_SOUTH,25.8
01/15/2022,12,2,HB_SOUTH,26.17
01/15/2022,12,3,HB_SOUTH,26
01/15/2022,12,4,HB_SOUTH,25.7
01/15/2022,12,1,HB_WEST,-5.66
01/15/2022,12,2,HB_WEST,-5.71
01/15/2022,12,3,HB_WEST,-5.46
01/15/2022,12,4,HB_WEST,-5.43
01/15/2022,13,1,HB_HOUSTON,29.24
01/15/2022,13,2,HB_HOUSTON,28.75
01/15/2022,13,3,HB_HOUSTON,28.39
01/15/2022,13,4,HB_HOUSTON,27.44
01/15/2022,13,1,HB_NORTH,32.76
01/15/2022,13,2,HB_NORTH,32.94
01/15/2022,13,3,HB_NORTH,32.74
01/15/2022,13,4,HB_NORTH,32.17
01/15/2022,13,1,HB_SOUTH,23.07
01/15/2022,13,2,HB_SOUTH,21.68
01/15/2022,13,3,HB_SOUTH,20.96
01/15/2022,13,4,HB_SOUTH,18.41
01/15/2022,13,1,HB_WEST,-5.19
01/15/2022,13,2,HB_WEST,-4.78
01/15/2022,13,3,HB_WEST,-4.44
01/15/2022,13,4,HB_WEST,-4.07
01/15/2022,14,1,HB_HOUSTON,24.57
01/15/2022,14,2,HB_HOUSTON,25.15
01/15/2022,14,3,HB_HOUSTON,24.17
01/15/2022,14,4,HB_HOUSTON,23.6
01/15/2022,14,1,HB_NORTH,28.49
01/15/2022,14,2,HB_NORTH,29.38
